X,Y,Z
0.07128173, -0.07480885, -0.994647
0.07128173, -0.07480885, -0.994647
0.07128173, -0.07480885, -0.994647
0.07128173, -0.07480885, -0.994647
0.07099206, -0.07452269, -0.9946892
0.07099206, -0.07452269, -0.9946892
0.07099206, -0.07452269, -0.9946892
0.07021278, -0.0736139, -0.9948121
0.07021278, -0.0736139, -0.9948121
0.07021278, -0.0736139, -0.9948121
0.07021278, -0.0736139, -0.9948121
0.06957223, -0.07281808, -0.9949157
0.06957223, -0.07281808, -0.9949157
0.06957223, -0.07281808, -0.9949157
0.06927649, -0.07244769, -0.9949633
0.06927649, -0.07244769, -0.9949633
0.06927649, -0.07244769, -0.9949633
0.06927649, -0.07244769, -0.9949633
0.06871178, -0.07164784, -0.9950604
0.06871178, -0.07164784, -0.9950604
0.06871178, -0.07164784, -0.9950604
0.06871178, -0.07164784, -0.9950604
0.06871178, -0.07164784, -0.9950604
0.05996966, -0.05954175, -0.9964228
0.05996966, -0.05954175, -0.9964228
0.05996966, -0.05954175, -0.9964228
0.05996966, -0.05954175, -0.9964228
0.05996966, -0.05954175, -0.9964228
0.05587124, -0.05359405, -0.9969985
0.05587124, -0.05359405, -0.9969985
0.05538892, -0.05279897, -0.9970679
0.05538892, -0.05279897, -0.9970679
0.05538892, -0.05279897, -0.9970679
0.05532292, -0.05265377, -0.9970793
0.05532292, -0.05265377, -0.9970793
0.05532292, -0.05265377, -0.9970793
0.05532292, -0.05265377, -0.9970793
0.05532292, -0.05265377, -0.9970793
0.05532292, -0.05265377, -0.9970793
0.05527085, -0.05249159, -0.9970908
0.05527085, -0.05249159, -0.9970908
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.05194012, -0.05165048, -0.9973136
0.0483965, -0.04888267, -0.9976313
0.0483965, -0.04888267, -0.9976313
0.0483965, -0.04888267, -0.9976313
0.0483965, -0.04888267, -0.9976313
