X,Y,Z
-0.03823483, -0.89644, -0.4415095
-0.03823483, -0.89644, -0.4415095
-0.03823483, -0.89644, -0.4415095
-0.03823483, -0.89644, -0.4415095
-0.03823483, -0.89644, -0.4415095
-0.04081219, -0.8941497, -0.4459012
-0.04081219, -0.8941497, -0.4459012
-0.04081219, -0.8941497, -0.4459012
-0.04081219, -0.8941497, -0.4459012
-0.04081219, -0.8941497, -0.4459012
-0.0408079, -0.8952274, -0.4437337
-0.0408079, -0.8952274, -0.4437337
-0.0408079, -0.8952274, -0.4437337
-0.0408079, -0.8952274, -0.4437337
-0.0408079, -0.8952274, -0.4437337
-0.04351851, -0.8962542, -0.4413987
-0.04351851, -0.8962542, -0.4413987
-0.04351851, -0.8962542, -0.4413987
-0.04351851, -0.8962542, -0.4413987
-0.04351851, -0.8962542, -0.4413987
-0.04521349, -0.8956515, -0.4424514
-0.04521349, -0.8956515, -0.4424514
-0.04521349, -0.8956515, -0.4424514
-0.04521349, -0.8956515, -0.4424514
-0.04521349, -0.8956515, -0.4424514
-0.04537651, -0.8943651, -0.4450273
-0.04537651, -0.8943651, -0.4450273
-0.04537651, -0.8943651, -0.4450273
-0.04515952, -0.8944187, -0.4449421
-0.04515952, -0.8944187, -0.4449421
-0.04515952, -0.8944187, -0.4449421
-0.04515952, -0.8944187, -0.4449421
-0.04515952, -0.8944187, -0.4449421
-0.04621875, -0.8942705, -0.4451316
-0.04621875, -0.8942705, -0.4451316
-0.04621875, -0.8942705, -0.4451316
-0.04816177, -0.8939372, -0.4455966
-0.04816177, -0.8939372, -0.4455966
-0.04816177, -0.8939372, -0.4455966
-0.04816177, -0.8939372, -0.4455966
-0.04756781, -0.8934012, -0.4467331
-0.04756781, -0.8934012, -0.4467331
-0.04756781, -0.8934012, -0.4467331
-0.04756781, -0.8934012, -0.4467331
-0.04756781, -0.8934012, -0.4467331
-0.04648015, -0.8928249, -0.4479964
-0.04648015, -0.8928249, -0.4479964
-0.04648015, -0.8928249, -0.4479964
-0.04648015, -0.8928249, -0.4479964
-0.04340914, -0.8923001, -0.4493496
-0.04340914, -0.8923001, -0.4493496
-0.04620567, -0.8937711, -0.4461353
-0.04620567, -0.8937711, -0.4461353
-0.04620567, -0.8937711, -0.4461353
-0.04620567, -0.8937711, -0.4461353
-0.04139149, -0.8834243, -0.4667403
-0.04139149, -0.8834243, -0.4667403
-0.04139149, -0.8834243, -0.4667403
-0.04139149, -0.8834243, -0.4667403
-0.04139149, -0.8834243, -0.4667403
-0.03677762, -0.8775526, -0.4780657
-0.03677762, -0.8775526, -0.4780657
-0.03677762, -0.8775526, -0.4780657
-0.03677762, -0.8775526, -0.4780657
-0.01231959, -0.8675138, -0.4972582
-0.01231959, -0.8675138, -0.4972582
-0.01231959, -0.8675138, -0.4972582
-0.01231959, -0.8675138, -0.4972582
-0.01231959, -0.8675138, -0.4972582
0.01850486, -0.8558974, -0.5168132
0.01850486, -0.8558974, -0.5168132
0.01850486, -0.8558974, -0.5168132
0.01850486, -0.8558974, -0.5168132
0.01850486, -0.8558974, -0.5168132
0.05099875, -0.841546, -0.5377715
0.06715372, -0.832472, -0.5499803
0.06715372, -0.832472, -0.5499803
0.06715372, -0.832472, -0.5499803
0.06715372, -0.832472, -0.5499803
0.09452248, -0.8038327, -0.5872969
0.09452248, -0.8038327, -0.5872969
0.09452248, -0.8038327, -0.5872969
0.09452248, -0.8038327, -0.5872969
0.09452248, -0.8038327, -0.5872969
0.08127958, -0.7330634, -0.6752858
0.08127958, -0.7330634, -0.6752858
0.08127958, -0.7330634, -0.6752858
0.08127958, -0.7330634, -0.6752858
0.08127958, -0.7330634, -0.6752858
0.07403667, 0.1594914, -0.9844192
0.07403667, 0.1594914, -0.9844192
