X,Y,Z
-0.007892195, -0.05960926, -0.9981906
-0.00268501, 0.07577218, -0.9971216
-0.00268501, 0.07577218, -0.9971216
-0.00268501, 0.07577218, -0.9971216
-0.00268501, 0.07577218, -0.9971216
-0.00268501, 0.07577218, -0.9971216
0.07233217, 0.009977041, -0.9973307
0.07233217, 0.009977041, -0.9973307
0.07233217, 0.009977041, -0.9973307
0.02517006, 0.02325364, -0.9994127
0.02517006, 0.02325364, -0.9994127
0.02517006, 0.02325364, -0.9994127
0.02517006, 0.02325364, -0.9994127
0.01668315, 0.03309435, -0.9993131
0.01668315, 0.03309435, -0.9993131
0.01668315, 0.03309435, -0.9993131
0.0581004, 0.005144805, -0.9982975
0.0581004, 0.005144805, -0.9982975
0.0581004, 0.005144805, -0.9982975
0.0581004, 0.005144805, -0.9982975
0.0581004, 0.005144805, -0.9982975
0.0474403, 0.01456139, -0.9987679
0.0474403, 0.01456139, -0.9987679
0.04507963, 0.01457497, -0.998877
0.04507963, 0.01457497, -0.998877
0.04507963, 0.01457497, -0.998877
0.04507963, 0.01457497, -0.998877
0.04441468, 0.01427282, -0.9989112
0.04441468, 0.01427282, -0.9989112
0.04441468, 0.01427282, -0.9989112
0.04461909, 0.01436193, -0.9989008
0.04461909, 0.01436193, -0.9989008
0.04461909, 0.01436193, -0.9989008
0.04461909, 0.01436193, -0.9989008
0.04461909, 0.01436193, -0.9989008
0.04490367, 0.01347495, -0.9989004
0.04490367, 0.01347495, -0.9989004
0.04490367, 0.01347495, -0.9989004
0.04557527, 0.01118864, -0.9988983
0.04557527, 0.01118864, -0.9988983
0.04557527, 0.01118864, -0.9988983
0.04557527, 0.01118864, -0.9988983
0.04569437, 0.008875471, -0.9989161
0.04569437, 0.008875471, -0.9989161
0.04569437, 0.008875471, -0.9989161
0.04604493, 0.006574112, -0.9989177
0.04604493, 0.006574112, -0.9989177
0.04604493, 0.006574112, -0.9989177
0.04604493, 0.006574112, -0.9989177
0.04604493, 0.006574112, -0.9989177
0.04631232, 0.005421955, -0.9989123
0.04631232, 0.005421955, -0.9989123
0.04631232, 0.005421955, -0.9989123
0.04631232, 0.005421955, -0.9989123
0.04631232, 0.005421955, -0.9989123
0.05332389, -0.03462683, -0.9979768
0.05418214, -0.04086533, -0.9976944
0.05418214, -0.04086533, -0.9976944
0.05418214, -0.04086533, -0.9976944
0.05418214, -0.04086533, -0.9976944
0.05490417, -0.04447069, -0.9975007
0.05490417, -0.04447069, -0.9975007
0.05490417, -0.04447069, -0.9975007
0.05490417, -0.04447069, -0.9975007
0.05490417, -0.04447069, -0.9975007
0.05514831, -0.0454011, -0.9974455
0.05514831, -0.0454011, -0.9974455
0.05510531, -0.0457754, -0.9974307
0.05510531, -0.0457754, -0.9974307
0.05510531, -0.0457754, -0.9974307
0.05045997, -0.04419148, -0.997748
0.05045997, -0.04419148, -0.997748
0.05045997, -0.04419148, -0.997748
0.05045997, -0.04419148, -0.997748
0.05045997, -0.04419148, -0.997748
