X,Y,Z
0.02303291, 0.04680387, -0.9986385
0.02303291, 0.04680387, -0.9986385
0.06079619, -0.01413907, -0.99805
0.06079619, -0.01413907, -0.99805
0.06079619, -0.01413907, -0.99805
0.07740247, -0.1451807, -0.9863729
0.07740247, -0.1451807, -0.9863729
0.07740247, -0.1451807, -0.9863729
0.07740247, -0.1451807, -0.9863729
0.07740247, -0.1451807, -0.9863729
0.07461048, -0.1206797, -0.9898837
0.07461048, -0.1206797, -0.9898837
0.07461048, -0.1206797, -0.9898837
0.07461048, -0.1206797, -0.9898837
0.05966001, -0.06772493, -0.9959186
0.05966001, -0.06772493, -0.9959186
0.05966001, -0.06772493, -0.9959186
0.06847026, -0.08392324, -0.9941171
0.06847026, -0.08392324, -0.9941171
0.06847026, -0.08392324, -0.9941171
0.06847026, -0.08392324, -0.9941171
0.06349389, -0.06506639, -0.9958588
0.06349389, -0.06506639, -0.9958588
0.06349389, -0.06506639, -0.9958588
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06424642, -0.06835584, -0.9955902
0.06234046, -0.06644935, -0.9958404
0.06234046, -0.06644935, -0.9958404
0.06234046, -0.06644935, -0.9958404
0.06234046, -0.06644935, -0.9958404
0.06234046, -0.06644935, -0.9958404
0.06234046, -0.06644935, -0.9958404
0.06234046, -0.06644935, -0.9958404
0.06180615, -0.06601689, -0.9959025
0.06180615, -0.06601689, -0.9959025
0.06180615, -0.06601689, -0.9959025
0.06180615, -0.06601689, -0.9959025
0.06180615, -0.06601689, -0.9959025
0.06038973, -0.0640515, -0.9961177
0.06038973, -0.0640515, -0.9961177
0.06038973, -0.0640515, -0.9961177
0.06038973, -0.0640515, -0.9961177
0.05997989, -0.06365728, -0.9961678
0.05997989, -0.06365728, -0.9961678
0.05997989, -0.06365728, -0.9961678
0.05997989, -0.06365728, -0.9961678
0.05997989, -0.06365728, -0.9961678
0.05885705, -0.06221034, -0.9963261
0.05885705, -0.06221034, -0.9963261
0.05795526, -0.0609388, -0.9964576
0.05795526, -0.0609388, -0.9964576
0.05795526, -0.0609388, -0.9964576
0.05795526, -0.0609388, -0.9964576
0.04410507, -0.04083261, -0.9981921
0.04410507, -0.04083261, -0.9981921
0.04410507, -0.04083261, -0.9981921
0.04410507, -0.04083261, -0.9981921
0.03963004, -0.03357416, -0.9986502
0.03963004, -0.03357416, -0.9986502
0.03963004, -0.03357416, -0.9986502
0.03963004, -0.03357416, -0.9986502
0.03963004, -0.03357416, -0.9986502
0.0382186, -0.0317818, -0.9987639
0.0382186, -0.0317818, -0.9987639
0.0382186, -0.0317818, -0.9987639
0.0382186, -0.0317818, -0.9987639
0.0382186, -0.0317818, -0.9987639
0.03816862, -0.03164626, -0.9987701
0.03799685, -0.03136645, -0.9987854
0.03799685, -0.03136645, -0.9987854
0.03799685, -0.03136645, -0.9987854
0.03799685, -0.03136645, -0.9987854
0.03787198, -0.03090967, -0.9988045
0.03787198, -0.03090967, -0.9988045
0.03787198, -0.03090967, -0.9988045
0.03787198, -0.03090967, -0.9988045
0.03787198, -0.03090967, -0.9988045
